transaction_id,order_ref,product_code,product_name,supplier_code,supplier_name,distributor_code,distributor_name,pharmacy_code,pharmacy_name,order_date,lead_time,delivery_date,quantity_ordered,quantity_delivered,unit_cost,transport_cost,total_cost,status,batch_no,expiry_date,storage_temp,postcode,notes
T101416,OR-40251,PN005,Salbutamol Inhaler,S004,HealQuick,D004,Wales Depot,PH004,Community Health Pharmacy,25-Jun-2024,5,2024-06-30,10,10.0,69.84,274.36,972.76,Delivered,B2377,2025-07-05,2-8C,m1 2ab,handle with care
T100429,OR-82456,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,2023/08/21,5,2023-08-26,150,150.0,29.2,76.42,4456.42,In Transit,B4074,2024-05-05,Room Temp,SE1 9RT,short shipment
T101555,OR-13995,PN001,Amoxicillin 500mg Capsule,S005,GlobalMeds,D004,Wales Depot,PH006,Northside Pharmacy,2024-06-18,4,23/06/2024,200,200.0,30.89,290.47,6468.47,Delivered,B6791,04/05/2026,Cold Chain,,handle with care
T100224,OR-49452,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH010,University Hospital Pharmacy,10/23/2024,5,28 October 2024,0,0.0,24.85,85.51,85.51,Delivered,B5659,N/A,Refrigerated,N/A,temperature sensitive
T100037,OR-47230,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,2024/01/05,5,10/01/2024,250,220.0,48.35,103.35,12190.85,Returned,B3114,Aug 28 2024,Room Temp,B1 1AA,handle with care
T100735,OR-41794,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist,D001,Central Hub London,PH007,Southcare Pharmacy,25/07/2024,14,2024-08-10,4291,2581.0,£57.06,60.28,TBD,Cancelled,B6260,Apr 26 2025,Cold Chain,B1 1AA,
T101027,OR-91146,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds,D002,North West Depot,PH004,Community Health Pharmacy,10-Mar-2024,4,,150,150.0,47.73,260.54,7420.04,In Transit,B6656,2025-06-05,2-8C,M1 2AB,short shipment
T100461,OR-62111,PN003,Insulin Glargine 100IU/ml,S003,UKPharma Dist,D004,Wales Depot,PH003,City Clinic Pharmacy,2023/02/04,2,06/02/2023,50,50.0,£34.36,26.16,1744.16,Returned,B6439,2023-11-29,18C,,
T101359,OR-80244,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D001,Central Hub London,PH006,Northside Pharmacy,09/11/2023,3,2023-11-13,100,100.0,73.48,245.75,TBD,Cancelled,B7770,N/A,Room Temp,SE1 9RT,call before delivery
T101572,OR-91404,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,2023/11/05,4,2023-11-09,250,206.0,22.19,192.24,5714.24,Cancelled,B5716,2025-04-23,Refrigerated,LS1 1UR,handle with care
T100673,OR-10559,PN005,Salbutamol Inhaler,S005,GlobalMeds,D001,Central Hub London,PH008,Lakeside Pharmacy,2025/01/08,10,18/01/2025,20,20.0,11.23,133.8,358.4,Returned,B8454,12/01/2027,ambient,M1 2AB,handle with care
T101470,OR-20529,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D005,East England Depot,PH009,Midtown Pharmacy,2023.12.01,2,2023-12-04,150,150.0,41.34,141.54,6342.54,Cancelled,B9533,2024-10-14,2 to 8°C,Unknown,urgent
T100627,OR-94641,PN009,Metformin 500mg Tablet,S003,UKPharma Dist,D001,Central Hub London,PH007,Southcare Pharmacy,12/05/2025,10,22/05/2025,250,250.0,68.65,248.02,17410.52,In Transit,B2306,2027-05-20,Room Temp,Unknown,temperature sensitive
T101377,OR-85583,PN005,Salbutamol Inhaler,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH006,Northside Pharmacy,24/07/2023,4,28/07/2023,0,0.0,62.83,229.32,229.32,Cancelled,,2024-11-14,ambient,SE1 9RT,temperature sensitive
T101196,OR-95451,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D001,Central Hub London,PH010,University Hospital Pharmacy,08-Mar-2024,7,2024-03-15,20,20.0,27.74,58.63,613.43,Delivered,B2957,12/01/2025,Cold Chain,LS1 1UR,temperature sensitive
T101138,OR-24630,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,2024/10/28,4,01 November 2024,20,20.0,2.41,111.65,159.85,Returned,B5701,06/04/2027,,B1 1AA,handle with care
T101364,OR-20320,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH009,Midtown Pharmacy,06/23/2024,7,30/06/2024,50,50.0,20.21,134.88,1145.38,Returned,B1916,Mar 18 2025,Room Temp,M1 2AB,urgent
T101278,OR-67755,PN004,Atorvastatin 20mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH010,University Hospital Pharmacy,08/17/2024,14,31/08/2024,250,250.0,48.91,38.97,12266.47,Returned,B4104,2026-01-20,2 to 8°C,Unknown,urgent
T101532,OR-21961,PN001,Amoxicillin 500mg Capsule,S002,MediSupply Ltd,D001,Central Hub London,PH007,Southcare Pharmacy,2023/04/10,5,2023-04-15,250,250.0,47.08,73.15,11843.15,Delivered,B7072,07/08/2024,18C,LS1 1UR,call before delivery
T100785,OR-20093,PN002,Paracetamol 500mg Tablet,S004,HealQuick,D004,Wales Depot,PH007,Southcare Pharmacy,01/17/2024,5,24 January 2024,0,0.0,44.17,277.97,277.97,Cancelled,B9802,Jan 07 2026,Refrigerated,B1 1AA,—
T100155,OR-88275,PN005,Salbutamol Inhaler,S005,GlobalMeds,D004,Wales Depot,PH008,Lakeside Pharmacy,04/27/2025,10,08/05/2025,200,200.0,50.95,43.78,10233.78,Returned,B5068,2027-09-24,2-8C,M1 2AB,urgent
T100938,OR-17166,PN008,Flu Vaccine,S003,UKPharma Dist,D001,Central Hub London,PH005,County General Pharmacy,2025/05/02,3,2025-05-05,10,10.0,£47.93,239.81,719.11,Delivered,2369,02/07/2027,ambient,Unknown,handle with care
T101166,OR-69271,PN004,Atorvastatin 20mg Tablet,S002,MediSupply Ltd,D002,North West Depot,PH007,Southcare Pharmacy,2023-09-18,3,21/09/2023,500,500.0,£54.43,86.77,27301.77,Delivered,B5529,Feb 02 2026,18C,,call before delivery
T100806,OR-98740,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D005,East England Depot,PH008,Lakeside Pharmacy,13/03/2025,7,2025-03-20,150,150.0,£67.64,244.67,10390.67,Partial,B9659,07/10/2026,ambient,LS1 1UR,handle with care
T101362,OR-26633,PN008,Flu Vaccine,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH003,City Clinic Pharmacy,04/06/2023,3,04/09/2023,0,0.0,54.41,60.78,60.78,Partial,B5826,Aug 17 2025,18C,Unknown,temperature sensitive
T100862,OR-12072,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist,D005,East England Depot,PH004,Community Health Pharmacy,22/09/2024,3,2024-09-27,100,100.0,49.55,56.01,5011.01,Returned,B1570,2026-04-12,Refrigerated,,short shipment
T100896,OR-32613,PN002,Paracetamol 500mg Tablet,S004,HealQuick ,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,17/04/2023,7,2023-04-24,150,150.0,£1.41,19.15,230.65,Cancelled,B3127,11/12/2023,Refrigerated,B1 1AA,temperature sensitive
T100147,OR-25615,PN010,Co-codamol 30/500 Tablet,S004,HealQuick,D004,Wales Depot,PH008,Lakeside Pharmacy,07-Jun-2024,5,,0,,13.84,90.83,90.83,Returned,B8635,Oct 12 2026,ambient,Unknown,
T101465,OR-67182,PN005,salbutamol inhaler,S004,HealQuick,D005,East England Depot,PH010,University Hospital Pharmacy,15/04/2024,7,04/22/2024,200,,47.06,109.07,9521.07,Cancelled,B2740,03/03/2025,Room Temp,N/A,short shipment
T100501,OR-25398,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist,D001,Central Hub London,PH008,Lakeside Pharmacy,2024.06.30,5,06/07/2024,200,200.0,54.2,56.96,10896.96,Delivered,B9310,Mar 14 2026,18C,Unknown,short shipment
T101115,OR-89781,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,07/12/2024,10,12/19/2024,250,250.0,£36.95,273.61,TBD,Cancelled,B4774,18/01/2027,Cold Chain,LS1 1UR,call before delivery
T101228,OR-61167,PN003,Insulin Glargine 100IU/ml,S003,UKPharma Dist,D003,Scotland Regional Hub,PH002,Royal Infirmary Pharmacy,09/01/2024,7,09/08/2024,0,,23.11,171.44,171.44,Cancelled,B2794,Nov 07 2025,Cold Chain,,call before delivery
T101335,OR-14136,PN004,Atorvastatin 20mg Tablet,S002,MediSupply Ltd,D004,Wales Depot,PH009,Midtown Pharmacy,2024/12/05,5,12/12/2024,1645,1645.0,16.25,230.69,26961.94,Partial,B1446,2025-09-21,Cold Chain,,short shipment
T100102,OR-22524,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH007,Southcare Pharmacy,20-Sep-2024,3,09/24/2024,10,10.0,53.43,266.31,800.61,Returned,B8377,2025-09-23,18C,M1 2AB,
T100575,OR-16600,PN005,salbutamol inhaler,S005,GlobalMeds,D002,North West Depot,PH001,St Thomas Hospital Pharmacy,2025/02/28,10,03/12/2025,200,200.0,50.23,143.67,10189.67,Delivered,B9360,06/07/2026,Cold Chain,se1 9rt,handle with care
T101579,OR-22989,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D001,Central Hub London,PH009,Midtown Pharmacy,11/07/2023,14,25/07/2023,250,250.0,18.97,69.46,4811.96,Cancelled,B1529,Mar 01 2025,2-8C,,urgent
T101123,OR-27926,PN008,Flu Vaccine,S005,GlobalMeds,D005,East England Depot,PH010,University Hospital Pharmacy,2023-03-27,14,2023-04-10,250,250.0,15.56,46.26,3936.26,Returned,B9741,12/09/2025,Room Temp,LS1 1UR,urgent
T100053,OR-70012,PN001,Amoxicillin 500mg Capsule,S001,NHS Supply Chain,D004,Wales Depot,PH009,Midtown Pharmacy,2024/07/22,2,2024-07-25,200,200.0,18.58,50.85,3766.85,In Transit,,08/04/2026,Cold Chain,M1 2AB,call before delivery
T100146,OR-75419,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist,D004,Wales Depot,PH010,University Hospital Pharmacy,23-Jan-2025,14,07/02/2025,10,10.0,1.45,118.91,133.41,Delivered,B7563,2025-11-03,2-8C,B1 1AA,temperature sensitive
T100398,OR-46699,PN003,Insulin Glargine 100IU/ml,S005,GlobalMeds,D003,Scotland Regional Hub,PH006,Northside Pharmacy,30/09/2023,7,2023-10-09,300,300.0,27.85,5.42,8360.42,Partial,B6606,2024-05-21,2 to 8°C,LS1 1UR,short shipment
T101551,OR-41976,PN004,Atorvastatin 20mg Tablet,S003,UKPharma Dist,D002,North West Depot,PH009,Midtown Pharmacy,2023/02/24,2,02/26/2023,250,250.0,24.34,266.73,6351.73,Delivered,B4284,Sep 21 2024,Cold Chain,SE1 9RT,urgent
T100202,OR-99356,PN003,insulin glargine 100iu/ml,S002,MediSupply Ltd,D002,North West Depot,PH007,Southcare Pharmacy,2023.05.07,14,23/05/2023,20,20.0,33.23,1.74,666.34,Delivered,B1659,2025-01-07,Room Temp,LS1 1UR,
T101511,OR-49707,PN008,Flu Vaccine,S001,NHS Supply Chain,D001,Central Hub London,PH005,County General Pharmacy,02/01/2024,7,,500,500.0,£12.14,211.07,6281.07,Returned,B5804,2025-07-28,2 to 8°C,B1 1AA,
T101102,OR-23069,PN007,Omeprazole 20mg Capsule,S005,GlobalMeds,D004,Wales Depot,PH008,Lakeside Pharmacy,03/08/2023,n/a,unknown,300,300.0,41.18,124.52,12478.52,Returned,B7054,01/04/2024,2 to 8°C,,call before delivery
T101402,OR-27096,PN001,Amoxicillin 500mg Capsule,S001,NHS Supply Chain,D001,Central Hub London,PH007,Southcare Pharmacy,31-31-2023,10,16/04/2023,N/A,1314.0,free,244.35,,Partial,B3896,Jul 18 2024,18C,LS1 1UR,short shipment
T100008,OR-35825,PN008,Flu Vaccine,S003,UKPharma Dist,D002,North West Depot,PH001,St Thomas Hospital Pharmacy,06/11/2024,4,11/11/2024,300,300.0,43.75,178.97,13303.97,Partial,B9379,2026-12-16,18C,Unknown,call before delivery
T100996,OR-17787,PN001,Amoxicillin 500mg Capsule,S004,HealQuick,D001,Central Hub London,PH007,Southcare Pharmacy,25-Sep-2024,5,02/10/2024,10,10.0,33.5,,335.0,In Transit,,29/03/2025,2-8C,Unknown,urgent
T101434,OR-15536,PN001,Amoxicillin 500mg Capsule,S005,GlobalMeds,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,21-Oct-2024,7,30/10/2024,10,10.0,15.9,,159.0,Delivered,B3680,2025-10-20,Cold Chain,LS1 1UR,
T101042,OR-95535,PN003,Insulin  Glargine  100IU/ml,S001,NHS Supply Chain,D004,Wales Depot,PH009,Midtown Pharmacy,03/14/2024,4,03/19/2024,200,200.0,16.69,291.63,3629.63,Cancelled,B2526,27/04/2025,Cold Chain,SE1 9RT,call before delivery
T100444,OR-24074,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds ,D005,East England Depot,PH004,Community Health Pharmacy,2024-03-07,2,2024-03-09,300,232.0,36.25,248.16,TBD,Delivered,B3002,Jul 13 2025,Room Temp,,short shipment
T100248,OR-48288,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,09/09/2023,14,24/09/2023,250,250.0,64.36,20.18,TBD,In Transit,,09/02/2026,18C,,urgent
T101305,OR-23773,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH007,Southcare Pharmacy,08/04/2023,4,2023-04-12,150,150.0,22.16,34.37,3358.37,Partial,B1925,2024-06-18,2 to 8°C,B1 1AA,handle with care
T100880,OR-15517,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH003,City Clinic Pharmacy,2023.02.17,n/a,unknown,10,10.0,23.07,4.13,234.83,Delivered,,27/05/2025,Cold Chain,,temperature sensitive
T101522,OR-37633,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D004,Wales Depot,PH006,Northside Pharmacy,06/04/2025,-1,04/06/2025,300,300.0,3.26,242.62,1230.62,Partial,B9504,2025-12-21,Refrigerated,LS1 1UR,urgent
T100865,OR-70915,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH008,Lakeside Pharmacy,2023/11/28,4,02/12/2023,3921,3921.0,38.86,46.99,152417.05,Cancelled,B7456,May 16 2026,ambient,B1 1AA,handle with care
T101506,OR-77721,PN005,Salbutamol Inhaler,S004,HealQuick ,D001,Central Hub London,PH005,County General Pharmacy,2025.03.25,7,04/02/2025,0,0.0,11.46,96.71,96.71,Cancelled,B4028,01/10/2025,Refrigerated,LS1 1UR,handle with care
T100611,OR-35408,PN008,Flu Vaccine,S003,UKPharma Dist,D004,Wales Depot,PH010,University Hospital Pharmacy,2023/07/02,10,12/07/2023,50,50.0,30.43,237.18,1758.68,Cancelled,B7676,2024-02-26,Refrigerated,M1 2AB,urgent
T100340,OR-17810,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D002,North West Depot,PH004,Community Health Pharmacy,2023-10-11,10,21/10/2023,20,20.0,73.31,82.52,1548.72,In Transit,B6786,Feb 18 2026,Room Temp,M1 2AB,temperature sensitive
T101369,OR-15266,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH003,City Clinic Pharmacy,2023/08/15,14,29 August 2023,100,100.0,43.25,221.24,4546.24,In Transit,B6848,2025-04-22,18C,M1 2AB,urgent
T100257,OR-21284,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D002,North West Depot,PH010,University Hospital Pharmacy,2025-01-25,10,02/04/2025,150,150.0,£50.39,247.51,7806.01,Delivered,B1729,12/02/2026,Room Temp,SE1 9RT,
T101299,OR-32950,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D004,Wales Depot,PH006,Northside Pharmacy,2023/03/19,4,03/24/2023,10,10.0,69.71,246.5,943.6,Partial,B2638,Apr 12 2025,Room Temp,LS1 1UR,short shipment
T100145,OR-27814,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,23-Dec-2023,7,12/30/2023,300,300.0,40.52,64.2,12220.2,Cancelled,B4033,07/10/2024,Cold Chain,Unknown,handle with care
T100464,OR-90276,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D005,East England Depot,PH005,County General Pharmacy,2024/05/27,4,2024-06-01,100,100.0,71.09,191.16,7300.16,Cancelled,B5207,N/A,Cold Chain,M1 2AB,
T100628,OR-39891,PN008,Flu Vaccine,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH005,County General Pharmacy,09/29/2024,3,03/10/2024,100,39.0,£68.73,241.82,7114.82,Delivered,B3053,2026-11-13,18C,N/A,
T101584,OR-76378-DUP,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist,D003,Scotland Regional Hub,PH007,Southcare Pharmacy,28/06/2023,14,07/12/2023,10,10.0,8.19,95.11,177.01,Returned,B1586,20/01/2024,2-8C,Unknown,urgent
T101503,OR-58104,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D005,East England Depot,PH007,Southcare Pharmacy,11/02/2025,2,02/14/2025,100,56.0,£63.39,90.07,6429.07,Delivered,B7680,31/08/2026,Room Temp,SE1 9RT,short shipment
T100540,OR-94296,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D002,North West Depot,PH003,City Clinic Pharmacy,23/08/2023,3,26/08/2023,20,20.0,2.88,225.39,282.99,Delivered,B2667,2024-10-28,2 to 8°C,M1 2AB,temperature sensitive
T100911,OR-84995,PN005,Salbutamol Inhaler,S004,HealQuick,D002,North West Depot,PH010,University Hospital Pharmacy,13-Apr-2024,2,04/16/2024,0,0.0,57.18,70.39,70.39,Cancelled,B9243,28/10/2024,2 to 8°C,LS1 1UR,temperature sensitive
T100480,OR-10973,PN009,Metformin 500mg Tablet,S001,NHS Supply Chain,D001,Central Hub London,PH006,Northside Pharmacy,08/12/2024,-1,12/07/2024,50,50.0,44.55,181.64,2409.14,Cancelled,B3512,Nov 01 2026,2 to 8°C,,
T101448,OR-71568,PN002,Paracetamol 500mg Tablet,S005,GlobalMeds,D002,North West Depot,PH010,University Hospital Pharmacy,07/07/2023,2,11 July 2023,100,100.0,36.73,294.05,3967.05,Returned,,N/A,2 to 8°C,,
T101151,OR-97431,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist,D001,Central Hub London,PH008,Lakeside Pharmacy,2024/04/09,10,04/19/2024,10,10.0,9.0,27.8,117.8,Cancelled,B2527,26/11/2025,2 to 8°C,LS1 1UR,handle with care
T100141,OR-84437,PN002,Paracetamol 500mg Tablet,S005,GlobalMeds,D003,Scotland Regional Hub,PH007,Southcare Pharmacy,06/01/2023,-2,2023-06-01,250,250.0,54.74,124.26,13809.26,In Transit,B8776,2025-05-18,Refrigerated,se1 9rt,handle with care
T101539,OR-95439,PN003,insulin glargine 100iu/ml,S001,NHS Supply Chain ,D005,East England Depot,PH002,Royal Infirmary Pharmacy,2024-12-06,7,12/13/2024,150,150.0,37.69,167.6,5821.1,Returned,B2017,21/12/2026,,Unknown,short shipment
T100397,OR-67113,PN007,Omeprazole  20mg  Capsule,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH008,Lakeside Pharmacy,2025/05/19,14,06/03/2025,500,500.0,25.5,138.17,12888.17,In Transit,B7309,Jan 30 2026,2 to 8°C,Unknown,call before delivery
T100936,OR-97030,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D002,North West Depot,PH004,Community Health Pharmacy,2025-05-05,7,05/12/2025,200,200.0,33.32,,6664.0,Partial,B7656,Mar 23 2026,18C,,call before delivery
T101498,OR-22696,PN006,Warfarin 2mg Tablet,S002,MediSupply Ltd,D002,North West Depot,PH004,Community Health Pharmacy,2023/02/03,10,14/02/2023,150,150.0,18.89,39.13,2972.63,Cancelled,,Oct 27 2024,ambient,SE1 9RT,urgent
T100646,OR-83045,PN008,Flu Vaccine,S005,GlobalMeds,D004,Wales Depot,PH006,Northside Pharmacy,08/11/2024,3,11/13/2024,10,10.0,9.77,117.16,214.86,Cancelled,B2659,27/12/2025,Refrigerated,,
T101350,OR-78280,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH004,Community Health Pharmacy,06/07/2023,4,2023-07-10,0,0.0,67.51,172.12,172.12,Delivered,B3856,2025-08-11,2 to 8°C,se1 9rt,"short shipment
please confirm"
T100455,OR-94927,PN008,Flu Vaccine,S004,HealQuick,D002,North West Depot,PH009,Midtown Pharmacy,04/12/2025,10,2025-04-24,100,100.0,59.53,50.16,6003.16,Partial,B8451,2026-06-16,2 to 8°C,M1 2AB,urgent
T101327,OR-76192,PN001,Amoxicillin 500mg Capsule,S001,NHS Supply Chain,D004,Wales Depot,PH009,Midtown Pharmacy,08/03/2023,5,08/08/2023,20,20.0,38.49,253.97,1023.77,Delivered,B9268,May 17 2024,Refrigerated,Unknown,short shipment
T100181,OR-63852,PN009,Metformin 500mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,2024/10/06,7,2024-10-13,50,50.0,23.2,53.29,1213.29,Delivered,B2138,2026-05-04,ambient,SE1 9RT,
T101127,OR-23440,PN007,Omeprazole 20mg Capsule,S005,GlobalMeds,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,2023/03/10,-3,03/09/2023,10,10.0,36.02,172.71,532.91,Delivered,B9753,16/05/2025,,Unknown,handle with care
T101202,OR-24371,PN008,Flu Vaccine,S001,NHS Supply Chain ,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,2023/12/26,2,2023-12-29,50,50.0,10.07,116.67,620.17,Cancelled,B6695,May 16 2026,2-8C,M1 2AB,handle with care
T100596,OR-79844,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D002,North West Depot,PH002,Royal Infirmary Pharmacy,2024/05/15,4,05/19/2024,10,10.0,27.39,259.61,533.51,Returned,B9815,18/02/2025,Refrigerated,Unknown,
T100138,OR-12888,PN004,Atorvastatin 20mg Tablet,S003,UKPharma Dist,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,17-Jan-2024,7,25/01/2024,10,10.0,13.82,49.43,187.63,In Transit,B9530,Aug 07 2024,Refrigerated,LS1 1UR,call before delivery
T100737,OR-21575,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D001,Central Hub London,PH009,Midtown Pharmacy,27-Aug-2023,2,31/08/2023,200,200.0,14.96,148.47,3140.47,Partial,B6361,22/01/2026,Cold Chain,M1 2AB,handle with care
T100963,OR-40961,PN003,Insulin  Glargine  100IU/ml,S001,NHS Supply Chain,D004,Wales Depot,PH003,City Clinic Pharmacy,06/16/2025,7,,10,10.0,17.3,58.49,231.49,Partial,3893,Jul 15 2027,2 to 8°C,Unknown,handle with care
T100192,OR-13830,PN009,Metformin 500mg Tablet,S003,UKPharma Dist ,D001,Central Hub London,PH006,Northside Pharmacy,11/25/2024,5,30/11/2024,10,10.0,39.24,151.39,543.79,Cancelled,B9990,14/09/2026,2-8C,Unknown,call before delivery
T100868,OR-94931,PN007,Omeprazole 20mg Capsule,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,2024/12/15,5,22/12/2024,100,100.0,5.24,266.6,790.6,Delivered,B4290,2025-10-11,ambient,LS1 1UR,temperature sensitive
T100274,OR-64234,PN008,flu vaccine,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH001,St Thomas Hospital Pharmacy,11/26/2023,4,30/11/2023,10,10.0,44.67,234.37,681.07,Partial,B7144,20/07/2024,Refrigerated,M1 2AB,call before delivery
T100288,OR-39355,PN008,Flu Vaccin3,S002,MediSupply Ltd,D004,Wales Depot,PH008,Lakeside Pharmacy,2024/02/29,7,09/03/2024,150,150.0,70.3,287.43,10832.43,In Transit,B3109,Jan 28 2026,ambient,Unknown,call before delivery
T101456,OR-17335,PN001,Amoxicillin 500mg Capsule,S005,GlobalMeds ,D001,Central Hub London,PH005,County General Pharmacy,11/09/2024,2,2024-09-14,300,300.0,£31.01,104.8,9407.8,Returned,B6559,15/05/2025,ambient,LS1 1UR,temperature sensitive
T100395,OR-21343,PN002,Paracetamol 500mg Tablet,S003,UKPharma Dist,D005,East England Depot,PH003,City Clinic Pharmacy,19-Jul-2023,14,02 August 2023,0,0.0,61.39,222.66,222.66,Cancelled,,20/12/2025,18C,N/A,call before delivery
T100119,OR-37831,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D005,East England Depot,PH001,St Thomas Hospital Pharmacy,2023/04/22,10,03/05/2023,500,500.0,39.22,53.97,19663.97,In Transit,,2023-11-12,18C,Unknown,handle with care
T101185,OR-19851,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist ,D003,Scotland Regional Hub,PH005,County General Pharmacy,2025/05/12,10,05/24/2025,0,0.0,£39.65,276.29,TBD,In Transit,,Jul 12 2026,2 to 8°C,Unknown,call before delivery
T100197,OR-56152,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH004,Community Health Pharmacy,2024-11-05,n/a,unknown,150,150.0,42.41,293.98,6655.48,Returned,B1001,Jun 20 2025,2 to 8°C,Unknown,call before delivery
T100820,OR-73874,PN009,Metformin 500mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH010,University Hospital Pharmacy,04-Dec-2024,2,12/08/2024,50,50.0,3.81,8.36,198.86,Delivered,B1531,Oct 22 2026,2 to 8°C,,urgent
